	0	0	0.0031656205	0.2
	0	0	0.0031656205	0.2
	0	0	0.0186907568	0.2
	0	0	0.0186907568	0.2
	0	0	0.0033635862	0.2
	0	0	0.0033635862	0.2
	0	0	0	0.2
	0	0	0	0.2
	0	0	0	0.2
	0	0	0	0.2
	0	0	0	0.2
	0	0	0	0.2
	0	0	-0.0020017924	0.2
	0	0	-0.0020017924	0.2
	0	0	0.0233540619	0.2
	0	0	0.0233540619	0.2
	0	0	-0.0061081225	0.2
	0	0	-0.0061081225	0.2
	0	0	-0.0056302907	0.3
	0	0	-0.0056302907	0.3
	0	0	-0.0058035708	0.3
	0	0	-0.0058035708	0.3
	0	0	-0.0056302907	0.3
	0	0	-0.0056302907	0.3
	0	0	-0.0040228204	0.3
	0	0	-0.0040228204	0.3
	0	0	-0.0041466283	0.3
	0	0	-0.0041466283	0.3
	0	0	-0.0040228204	0.3
	0	0	-0.0040228204	0.3
