	0	0	0.0023030779	0.2
	0	0	0.0023030779	0.2
	0	0	0.0051262173	0.2
	0	0	0.0051262173	0.2
	0	0	0.0049866348	0.2
	0	0	0.0049866348	0.2
	0	0	0	0.2
	0	0	0	0.2
	0	0	0	0.2
	0	0	0	0.2
	0	0	0	0.2
	0	0	0	0.2
	0	0	0.0092607572	0.2
	0	0	0.0092607572	0.2
	0	0	-0.1343285	0.2
	0	0	-0.1343285	0.2
	0	0	0.0116695157	0.2
	0	0	0.0116695157	0.2
	0	0	0.015655492	0.3
	0	0	0.015655492	0.3
	0	0	0.0161373118	0.3
	0	0	0.0161373118	0.3
	0	0	0.015655492	0.3
	0	0	0.015655492	0.3
	0	0	0.0132500322	0.3
	0	0	0.0132500322	0.3
	0	0	0.0136578206	0.3
	0	0	0.0136578206	0.3
	0	0	0.0132500322	0.3
	0	0	0.0132500322	0.3
